id, Municipality Name, Event Name, Event Name_Kana, Event Name_English, Start Date, End Date, Start Time, End Time, Remarks, Event Details, Fee (Basic), Fee (Detailed), Contact Name, Contact Phone Number, Contact Extension Number, Organizer, Venue Name, Address, Directions, Latitude, Longitude, Access Method, Parking Information, Capacity, Application End Date, Application End Time, Application Method, URL, Category, District, Publication Date, Update Date
921,浜松市,浜松市ジャンボタニシ防除対策補助金について,ハママツシジャンボタニシボウジョタイサクホジョキンニツイテ,,2023-04-01,2023-07-31,,,,【内容】ジャンボタニシの防除資材散布における、資材購入費を補助します。,,,農業振興課,(053)457-2332,2332,,,,,,,,,,,,,https://www.city.hamamatsu.shizuoka.jp/noushin/janbotanishi.html,おしらせ,,2023-02-20,
922,浜松市,歩く脳トレ、スクエアステップ講座,アルクノウトレ、スクエアステップコウザ,,2023-06-02,,15:00,17:00,6月2日〜6月23日の毎週金曜日,"【内容】成人の生活習慣病予防などに効果のあるエクササイズ。ステップを踏みながら楽しく身体を動かす。

【対象】成人

【講師】天野　和美",500,4回分,浜松市農村環境改善センター,(053)486-1122,,,浜松市農村環境改善センター,浜松市西区伊左地町1320-1,,34.748338,137.673701,,,25人　抽選　応募多数抽選,2023-05-19,,"申込必要

【締切】必着

【方法】郵送(431-1111　浜松市西区伊左地町1320-1　浜松市農村環境改善センター)

往復ハガキに(1)講座名(2)参加者氏名(ふりがな)(3)年齢(4)郵便番号(5)住所(6)電話番号　を記入",https://nouson-center.jp,講座・教室,西区,2023-02-20,
923,浜松市,手もみ茶体験教室,テモミチャタイケンキョウシツ,,2023-06-03,,13:00,17:00,,"【内容】伝統の手もみ茶を体験し、父の日にプレゼントしよう。

【対象】小学4年生以上、成人

【講師】鈴木　三和司

【その他】親子参加OK",800,親子参加は1組800円,浜松市農村環境改善センター,(053)486-1122,,,浜松市農村環境改善センター,浜松市西区伊左地町1320-1,,34.748338,137.673701,,,10人　抽選　応募多数抽選,2023-05-19,,"申込必要

【締切】必着

【方法】郵送(431-1111　浜松市西区伊左地町1320-1　浜松市農村環境改善センター)

往復ハガキに(1)講座名(2)参加者氏名(ふりがな)(3)性別(4)年齢(5)郵便番号(6)住所(7)電話番号(8)学年(9)小中学生は保護者氏名を記入(親子参加はその旨明記)",https://nouson-center.jp,講座・教室,西区,2023-02-20,
924,浜松市,懐かしい音楽で健康体操講座,ナツカシイオンガクデケンコウタイソウコウザ,,2023-06-01,,13:30,15:30,,"【内容】こころさわやか　あたますっきり　からだしなやか　三位一体、健康体操

【対象】成人

【講師】松本　睦美",500,3回分,浜松市農村環境改善センター,(053)486-1122,,,浜松市農村環境改善センター,浜松市西区伊左地町1320-1,,34.748338,137.673701,,,20人　抽選　応募多数抽選,2023-05-17,,"申込必要

【締切】必着

【方法】郵送(431-1111　浜松市西区伊左地町1320-1　浜松市農村環境改善センター)

往復ハガキに(1)講座名(2)参加者氏名(ふりがな)(3)年齢(4)郵便番号(5)住所(6)電話番号　を記入",https://nouson-center.jp,講座・教室,西区,2023-02-20,
925,浜松市,懐かしい音楽で健康体操講座,ナツカシイオンガクデケンコウタイソウコウザ,,2023-06-15,,13:30,15:30,,"【内容】こころさわやか　あたますっきり　からだしなやか　三位一体、健康体操

【対象】成人

【講師】松本　睦美",500,3回分,浜松市農村環境改善センター,(053)486-1122,,,浜松市農村環境改善センター,浜松市西区伊左地町1320-1,,34.748338,137.673701,,,20人　抽選　応募多数抽選,2023-05-17,,"申込必要

【締切】必着

【方法】郵送(431-1111　浜松市西区伊左地町1320-1　浜松市農村環境改善センター)

往復ハガキに(1)講座名(2)参加者氏名(ふりがな)(3)年齢(4)郵便番号(5)住所(6)電話番号　を記入",https://nouson-center.jp,講座・教室,西区,2023-02-20,
926,浜松市,懐かしい音楽で健康体操講座,ナツカシイオンガクデケンコウタイソウコウザ,,2023-06-29,,13:30,15:30,,"【内容】こころさわやか　あたますっきり　からだしなやか　三位一体、健康体操

【対象】成人

【講師】松本　睦美",500,3回分,浜松市農村環境改善センター,(053)486-1122,,,浜松市農村環境改善センター,浜松市西区伊左地町1320-1,,34.748338,137.673701,,,20人　抽選　応募多数抽選,2023-05-17,,"申込必要

【締切】必着

【方法】郵送(431-1111　浜松市西区伊左地町1320-1　浜松市農村環境改善センター)

往復ハガキに(1)講座名(2)参加者氏名(ふりがな)(3)年齢(4)郵便番号(5)住所(6)電話番号　を記入",https://nouson-center.jp,講座・教室,西区,2023-02-20,
927,浜松市,屋外広告物講習会,オクガイコウコクブツコウシュウカイ,,2023-06-30,,9:30,16:30,,"【内容】屋外広告物条例に基づく屋外広告物講習会の開催

【対象】(1)新たに屋外広告業を営もうとする人　(2)堅ろうな広告物(高さ4mを超える広告板など)を管理する人　(3)屋外広告物の知識を習得したい人

【講師】外部講師、浜松市職員

【出演・演目など】広告物に関する法令・表示の方法・施工についての知識

【その他】持ち物:屋外広告物講習会受講票、筆記用具、マスク",3600,クレジットカードでの支払い、又は申請受付後に申込者へ送付する納入通知書にて納付してください。,土地政策課,(053)457-2344,2344,土地政策課,サーラシティ浜松,浜松市中区砂山町1107,3階スクエア,34.699751,137.734591,公共交通機関又は近隣の有料駐車場を御利用の上、御来場ください。(会場の有料駐車場は使用できません。),なし,100人　先着順,2023-05-26,,"申込必要

【締切】必着

【方法】窓口／郵送(430-8652　浜松市中区元城町103番地の2　浜松市　土地政策課)／ホームページ

(1)浜松市ホームページから電子申請をしてください。　(2)「受講申請書」を直接又は郵送により土地政策課へ提出してください。",https://www.city.hamamatsu.shizuoka.jp/tochi/city/toshikai/koukoku/index.html,講座・教室,中区,2023-02-20,
928,浜松市,新たにまちなかへ住む人、多世帯で住む人を応援します〜令和5年度まちなか定住促進補助金〜,,,2023-04-01,,,,,"【内容】新たにまちなかに住む人や多世帯で住む人の住宅取得で最大100万円助成します。

※申込前に必ず手引き・要綱を確認してください。

【対象】次のいずれかの要件を満たす居住誘導区域外から移転する二人以上の世帯

(1)住宅を新築(分譲マンション、建売住宅は対象外)

(2)中古住宅の取得または新たに同居するために既存住宅を増築・改修

※特例として、居住誘導区域内の居住移動で、親世帯と同居等は対象とする。

【条件】※手引き・要綱を確認してください。",,,住宅課(市役所5階),(053)457-2457,,,,,,,,,,,,,,https://www.city.hamamatsu.shizuoka.jp/jutaku/matinaka/matinaka.html,おしらせ,,2023-02-20,
929,浜松市,花のウォーキング,ハナノウォーキング,,2023-05-13,,10:00,12:00,,【内容】園内で活動しているボランティアガイドの皆さんが季節のスポットをご案内。,,,はままつフラワーパーク,(053)487-0511,,,はままつフラワーパーク,浜松市西区舘山寺町195,,34.763174,137.633296,,,15人　先着順,,,申込不要,http://e-flowerpark.com,イベント,西区,2023-02-20,
930,浜松市,春のフジ見どころガイド,ハルノフジミドコロガイド,,2023-04-23,,13:20,14:20,,"【内容】今から見頃を迎えるフジの品種や見どころ、管理内容にまつわる豆知識を紹介しながら園内を散策します。

【講師】パーク管理課　傍嶋",,無料,はままつフラワーパーク,(053)487-0511,,,はままつフラワーパーク,浜松市西区舘山寺町195,,34.763174,137.633296,,,15人　先着順,,,申込不要,http://e-flowerpark.com,イベント,西区,2023-02-20,
931,浜松市,塚本こなみの園芸教室「美しいフジの咲かせ方」,ツカモトコナミノエンゲイキョウシツ「ウツクシイフジノサカセカタ」,,2023-04-29,,10:00,11:30,,"【内容】「藤」の栽培の第一人者である塚本こなみが、美しいフジの花を咲かせるコツやポイントなどをお話します。

【講師】塚本こなみ",,無料,はままつフラワーパーク,(053)487-0511,,,はままつフラワーパーク,浜松市西区舘山寺町195,,34.763174,137.633296,,,70人　抽選,2023-04-24,16:00,"申込必要

【締切】必着

【方法】FAX((053)487-0833)／郵送(431-1209　西区舘山寺町195　はままつフラワーパーク)／ホームページ／E-mail(info@e-flowerpark.com)",http://e-flowerpark.com,イベント,西区,2023-02-20,
932,浜松市,とく得講座(花壇・モザイカルチャー・温室),トクトクコウザ(カダン・モザイカルチャー・オンシツ),,2023-04-29,,10:00,11:00,,"【内容】フラワーパークの花壇づくりや大温室の展示など、スタッフの苦労話も交えて楽しく解説します。

【講師】パーク管理課　徳増",,無料,はままつフラワーパーク,(053)487-0511,,,はままつフラワーパーク,浜松市西区舘山寺町195,,34.763174,137.633296,,,30人　先着順,,,申込不要,http://e-flowerpark.com,イベント,西区,2023-02-20,
933,浜松市,フジの花&スマイルガーデンライトアップ,フジノハナ＆スマイルガーデンライトアップ,,2023-04-23,2023-04-30,18:00,20:00,4月下旬以降、開花状況に合わせて1週間程度,【内容】降り注ぐように咲く花を頭上に仰ぎ見ながら隣のスマイルガーデンとともに優雅な花散歩をお楽しみ下さい。,,無料,はままつフラワーパーク,(053)487-0511,,,はままつフラワーパーク,浜松市西区舘山寺町195,,34.763174,137.633296,,,,,,申込不要,http://e-flowerpark.com,イベント,西区,2023-02-20,
934,浜松市,バラの育て方教室(夏編),バラノソダテカタキョウシツ(ナツヘン),,2023-05-01,,10:15,11:45,,"【内容】これから見頃を迎えるローズガーデンの見どころと、バラの管理を解説します。

【講師】パーク管理課　小栗",,無料,はままつフラワーパーク,(053)487-0511,,,はままつフラワーパーク,浜松市西区舘山寺町195,,34.763174,137.633296,,,15人　抽選,2023-04-20,16:00,"申込必要

【締切】必着

【方法】FAX((053)487-0833)／郵送(431-1209　西区舘山寺町195　はままつフラワーパーク)／ホームページ／E-mail(info@e-flowerpark.com)",http://e-flowerpark.com,イベント,西区,2023-02-20,
935,浜松市,「市民の森」を利活用する事業の募集(森守チャレンジ提案事業の募集),「シミンノモリ」ヲリカツヨウするジギョウノボシュウ(モリモリチャレンジテイアンジギョウノボシュウ),,2023-04-03,2023-05-02,,,,"【内容】「市民の森」の利活用を通し、緑地保全を推進する市民団体や事業者による事業提案を募集し、採択した提案者に市が事業を委託します。

【対象】市内に住所を有する又は市内で活動する、法人又は5人以上で構成される市民団体

【その他】市民の森等を活用し、緑地保全や森の維持管理の推進、意識啓発につながる事業が対象となる",,,緑政課,(053)457-2597,2597,,,,,,,,,,2023-05-02,,"申込必要

【締切】必着

【方法】窓口／郵送(430-0923　浜松市中区北島町617番地の6　浜松市緑政課緑地保全グループ)／E-mail",https://www.city.hamamatsu.shizuoka.jp,おしらせ,,2023-02-20,
936,浜松市,「春のはままつ庭めぐり」〜オープンガーデンを訪ねてみませんか〜,「ハルノハママツニワメグリ」〜オープンガーデンヲタズネテミマセンカ〜,,2023-05-12,2023-05-15,10:00,15:00,,,,,浜松公園緑地協会,(053)411-6687,2597,,,,,,,,,,,,申込不要,https://www.hama-park.or.jp/f-open.garden/p-top-open.garden.html,おしらせ,,2023-02-20,
937,浜松市,季節のプリザーブドフラワーアレンジメント講座,キセツノプリザーブドフラワーアレンジメントコウザ,,2023-04-25,,10:00,12:00,,"【内容】季節に合わせたカラーで、プリザーブドフラワーのアレンジメントを作ります。

【対象】一般

【講師】三澤純子

【その他】持ち物:クラフトハサミ・ピンセット・持ち帰り用袋",3600,"材料費3,500円＋保険料100円",みどり〜な,(053)426-2300,,,中瀬南部緑地／浜松市中瀬南部緑地会館,浜松市浜北区中瀬4486-1,,34.814268,137.819358,,,20人　先着順,2023-04-30,17:00,"申込必要

【締切】締切

【方法】窓口／電話((053)426-2300)",http://www7.plala.or.jp/midori110/,イベント,浜北区,2023-02-20,
938,浜松市,コンテナde家庭菜園キュウリのカーテン,コンテナデカテイサイエンキュウリのカーテン,,2023-05-06,,10:00,12:00,,"【内容】発泡スチロール容器をコンテナにして、キュウリで緑のカーテンを作ります。

【講師】竹村久生

【その他】持ち物:筆記用具",800,,みどり〜な,(053)426-2300,,,万葉の森公園,浜松市浜北区平口5051-1,,34.80144,137.760556,,,20人　先着順,2023-04-30,17:00,"申込必要

【締切】締切

【方法】窓口／電話((053)426-2300)",http://www7.plala.or.jp/midori110/,イベント,浜北区,2023-02-20,2023-03-20
939,浜松市,みどり〜な環境教室「春の虫を探しに行こう」,ミドリ〜ナカンキョウキョウシツ「ハルノムシヲサガシニイコウ」,,2023-05-13,,9:30,12:00,,"【内容】生物多様性を学びながら、春の虫を観察します。

【その他】持ち物:筆記用具・虫かご・虫取り網",0,無料,みどり〜な,(053)426-2300,,,浜松市緑化推進センター(みどり〜な),浜松市南区大塚町1876-1,,34.700349,137.78401,,,30人　先着順,,,"申込不要

当日現地受付9:00〜",http://www7.plala.or.jp/midori110/,イベント,南区,2023-02-20,
940,浜松市,春の花と植木の展示即売会,ハルノハナトウエキノテンジソクバイカイ,,2023-05-21,,9:30,12:00,,【内容】春の花と樹木の展示即売会、同時開催で地元新鮮野菜の朝市。,0,無料,みどり〜な,(053)426-2300,,,浜松市緑化推進センター(みどり〜な),浜松市南区大塚町1876-1,,34.700349,137.78401,,,,,,申込不要,http://www7.plala.or.jp/midori110/,イベント,南区,2023-02-20,
941,浜松市,みどりと花を愉しむノルディック・ウォーク,ミドリトハナヲタノシムノルディック・ウォーク,,2023-05-15,,10:00,11:30,,"【内容】二本のポールを使って全身運動。初心者大歓迎、指導員が優しく教えます。

【対象】一般

【その他】持ち物:水筒・タオル",300,ポールレンタル別途200円,みどり〜な,(053)426-2300,,,浜松市緑化推進センター(みどり〜な),浜松市南区大塚町1876-1,,34.700349,137.78401,,,40人　先着順,,,"申込不要

当日現地受付9:30〜",http://www7.plala.or.jp/midori110/,イベント,南区,2023-02-20,
942,浜松市,みどりと花を愉しむノルディック・ウォーク,ミドリトハナヲタノシムノルディック・ウォーク,,2023-05-18,,10:00,11:30,,"【内容】二本のポールを使って全身運動。初心者大歓迎、指導員が優しく教えます。

【対象】一般

【その他】持ち物:水筒・タオル",300,ポールレンタル別途200円,みどり〜な,(053)426-2300,,,浜松市緑化推進センター(みどり〜な),浜松市南区大塚町1876-1,,34.700349,137.78401,,,40人　先着順,,,"申込不要

当日現地受付9:30〜",http://www7.plala.or.jp/midori110/,イベント,南区,2023-02-20,
943,浜松市,みどりと花を愉しむノルディック・ウォーク,ミドリトハナヲタノシムノルディック・ウォーク,,2023-05-25,,10:00,11:30,,"【内容】二本のポールを使って全身運動。初心者大歓迎、指導員が優しく教えます。

【対象】一般

【その他】持ち物:水筒・タオル",300,ポールレンタル別途200円,みどり〜な,(053)426-2300,,,浜松市緑化推進センター(みどり〜な),浜松市南区大塚町1876-1,,34.700349,137.78401,,,40人　先着順,,,"申込不要

当日現地受付9:30〜",http://www7.plala.or.jp/midori110/,イベント,南区,2023-02-20,
944,浜松市,みどりと花を愉しむノルディック・ウォーク,ミドリトハナヲタノシムノルディック・ウォーク,,2023-05-29,,10:00,11:30,,"【内容】二本のポールを使って全身運動。初心者大歓迎、指導員が優しく教えます。

【対象】一般

【その他】持ち物:水筒・タオル",300,ポールレンタル別途200円,みどり〜な,(053)426-2300,,,浜松市緑化推進センター(みどり〜な),浜松市南区大塚町1876-1,,34.700349,137.78401,,,40人　先着順,,,"申込不要

当日現地受付9:30〜",http://www7.plala.or.jp/midori110/,イベント,南区,2023-02-20,
945,浜松市,オープンガーデンをノルディック・ウォークで見に行こう！,オープンガーデンヲノルディック・ウォークデミニイコウ！,,2023-05-18,,10:00,11:30,,"【内容】みどり〜な近辺のオープンガーデンを行っているお宅まで見学に伺います。花や緑を楽しみながら、全身運動で消費カロリーもアップする健康ウォーク！初めての方もお気軽にどうぞ！

【対象】一般

【その他】持ち物:水筒・タオル",300,ポールレンタル別途200円,みどり〜な,(053)426-2300,,,浜松市緑化推進センター(みどり〜な),浜松市南区大塚町1876-1,,34.700349,137.78401,,,40人　先着順,,,"申込不要

当日現地受付9:30〜",http://www7.plala.or.jp/midori110/,イベント,南区,2023-02-20,
946,浜松市,少年消防クラブ員の募集,ショウネンショウボウクラブインノボシュウ,,2023-04-01,2023-05-10,,,,"【内容】消防職員・消防団員と一緒に防火・防災について学習し、地域の火災予防に取り組みます。

【活動内容】年間5回程度

編成(修了)式、車両見学、消防体験、防火パトロール、防火ポスター防火習字の作成等



【対象】市内の小学校4年生から小学校6年生の全児童",,,消防局予防課,(053)475-7541,,消防局予防課,,,,,,,,定員なし,2023-05-10,23:59,"申込必要

【締切】締切

【方法】窓口／郵送(430-0905　浜松市中区下池川町19-1　消防局予防課)／ホームページ

5月11日以降の入会希望の方は、最寄りの消防署・出張所までお問合せください。",https://www.city.hamamatsu.shizuoka.jp/hfdyobo/disaster/shobo/bfc/index.html,おしらせ,,2023-02-20,
947,浜松市,かわなオープンデー春,,,2023-05-03,2023-05-04,10:00,16:00,両日ともに開始・終了時間同じ。,"【内容】〜ハイキング＆アスレチック三昧〜　家族でのんびりとかわなの自然を楽しもう

【対象】子どもから大人まで(子どもだけの参加は不可)",,保険料・資料代(1人300円) クラフト代(1人200円),浜松市かわな野外活動センター,(053)544-0219,,浜松市かわな野外活動センター,浜松市かわな野外活動センター,浜松市北区引佐町川名455-5,,34.879453,137.698441,,,,,,"申込不要

当日、直接会場へ",https://www.kawana-oac.com/,イベント,北区,2023-02-20,
948,浜松市,指導者事前研修会�U(一般利用団体),,,2023-05-13,,10:00,16:00,,"【内容】かわな利用を希望する一般団体の代表者を対象とした研修会

【対象】かわな野外活動センターを利用する一般団体の代表者及び、利用を考えている団体の代表者",,1人800円,浜松市かわな野外活動センター,(053)544-0219,,浜松市かわな野外活動センター,浜松市かわな野外活動センター,浜松市北区引佐町川名455-5,,34.879453,137.698441,,,100人　先着順,2023-04-21,,"申込必要

【締切】締切

【方法】FAX((053)544-0210)／E-mail(kawana@hamataikyou.com)

EメールまたはFAXで申し込んでください。",https://www.kawana-oac.com/,講座・教室,北区,2023-02-20,
949,浜松市,第1回かわな里山体験,,,2023-06-03,2023-06-04,13:00,,終了時間は4日13:30　1泊2日,"【内容】〜棚田の代かき・田植え体験、ホタル観賞と五平餅づくり〜

【対象】家族単位(大人だけ、子どもだけの参加は不可)",,"大人7,000円　子ども6,000円",浜松市かわな野外活動センター,(053)544-0219,,浜松市かわな野外活動センター,浜松市かわな野外活動センター,浜松市北区引佐町川名455-5,,34.879453,137.698441,,,抽選　10家族　※宿泊棟(原則1家族1部屋、希望により相部屋可),2023-04-28,,"申込必要

【締切】必着

【方法】FAX((053)544-0210)／郵送(431-2202　浜松市北区引佐町川名455番地の5　浜松市かわな野外活動センター)／E-mail(kawana@hamataikyou.com)

 はがき、FAX又はEメールで、「参加者全員の氏名(ふりがな)」「学年」「性別」「生年月日」「年齢」「郵便番号」「住所」「電話番号」「同室を希望する家族がいる場合は相手家族の氏名」を記入して申し込んでください。",https://www.kawana-oac.com/,イベント,北区,2023-02-20,2023-03-20
950,浜松市,キャンプカウンセラー＆リーダー養成講座,,,2023-06-17,2023-06-18,10:00,,終了時間は18日14:00　1泊2日,"【内容】ネイチャーワールド☆秋・冬(小中学生対象)や家族対象の主催事業等で、キャンプカウンセラーやキャンプリーダーとして活躍していただける人の養成を目的に、講習、野外炊飯、トレッキング、沢登りなどを行います。

【対象】高校生以上〜40歳ぐらいまで

【その他】この講座の受講により、静岡県青少年指導者の初・中級認定を得ることができます。",,"7,000円",浜松市かわな野外活動センター,(053)544-0219,,浜松市かわな野外活動センター,浜松市かわな野外活動センター,浜松市北区引佐町川名455-5,,34.879453,137.698441,,,20人　先着順,2023-05-18,,"申込必要

【締切】締切

【方法】電話((053)544-0219)

電話で申し込んでください。",https://www.kawana-oac.com/,講座・教室,北区,2023-02-20,
951,浜松市,合併処理浄化槽を設置する人への補助金制度,ガッペイショリジョウカソウヲセッチスルヒトヘノホジョキンセイド,,2023-04-01,2024-03-20,,,"※3月20日までに工事を完了すること。

※予算に達した時点で、受付を終了します。","【内容】既存建物に設置している単独処理浄化槽又はくみ取り便槽から合併処理浄化槽へ設置替えする方に、浄化槽設置費と宅内配管費の一部を補助します。

【対象】原則、下水道事業計画区域外及び農業集落排水処理区域外の地域

【条件】詳しくはホームページをご覧ください。",,"【人槽】5人槽　【本体費補助】332,000円　【宅内配管費補助】300,000円　【補助金合計】632,000円",お客さまサービス課,(053)474-7915,,,,,,,,,,,,,"申込必要

※申込は工事着手前に、設置場所の各区まちづくり推進課(東区・南区は区民生活課)へ",https://www.city.hamamatsu.shizuoka.jp/service/wastewater/zyoukasou/hojo.html,おしらせ,,2023-02-20,
952,浜松市,合併処理浄化槽を設置する人への補助金制度,ガッペイショリジョウカソウヲセッチスルヒトヘノホジョキンセイド,,2023-04-01,2024-03-20,,,"※3月20日までに工事を完了すること。

※予算に達した時点で、受付を終了します。","【内容】既存建物に設置している単独処理浄化槽又はくみ取り便槽から合併処理浄化槽へ設置替えする方に、浄化槽設置費と宅内配管費の一部を補助します。

【対象】原則、下水道事業計画区域外及び農業集落排水処理区域外の地域

【条件】詳しくはホームページをご覧ください。",,"【人槽】7人槽　【本体費補助】414,000円　【宅内配管費補助】300,000円　【補助金合計】714,000円",お客さまサービス課,(053)474-7915,,,,,,,,,,,,,"申込必要

※申込は工事着手前に、設置場所の各区まちづくり推進課(東区・南区は区民生活課)へ",https://www.city.hamamatsu.shizuoka.jp/service/wastewater/zyoukasou/hojo.html,おしらせ,,2023-02-20,
953,浜松市,合併処理浄化槽を設置する人への補助金制度,ガッペイショリジョウカソウヲセッチスルヒトヘノホジョキンセイド,,2023-04-01,2024-03-20,,,"※3月20日までに工事を完了すること。

※予算に達した時点で、受付を終了します。","【内容】既存建物に設置している単独処理浄化槽又はくみ取り便槽から合併処理浄化槽へ設置替えする方に、浄化槽設置費と宅内配管費の一部を補助します。

【対象】原則、下水道事業計画区域外及び農業集落排水処理区域外の地域

【条件】詳しくはホームページをご覧ください。",,"【人槽】10〜50人槽　【本体費補助】548,000円　【宅内配管費補助】300,000円　【補助金合計】848,000円",お客さまサービス課,(053)474-7915,,,,,,,,,,,,,"申込必要

※申込は工事着手前に、設置場所の各区まちづくり推進課(東区・南区は区民生活課)へ",https://www.city.hamamatsu.shizuoka.jp/service/wastewater/zyoukasou/hojo.html,おしらせ,,2023-02-20,
954,浜松市,朗読書講座「本の世界を朗読で表現しよう」,ロウドクショコウザ「ホンノセカイヲロウドクデヒョウゲンシヨウ」,,2023-06-20,,13:30,15:30,令和5年6月20日、7月18日、8月15日、9月19日、10月17日、11月21日(毎週第3火曜日)全6回,"【内容】1冊の本をじっくり読んで、その世界を朗読で表現します。

【対象】どなたでも

【講師】堤腰　和余(「K朗読研究会」主宰)",4200,,浜松文芸館,(053)453-3933,,,クリエート浜松,浜松市中区早馬町2-1,5階　51会議室,34.710326,137.733836,,,16人　抽選,2023-05-15,,"申込必要

【締切】必着

【方法】郵送(430-0916　中区早馬町2-1　浜松文芸館)

往復はがきに、講座名・郵便番号・住所・氏名(ふりがな)・電話番号、返信用に住所・氏名を書いて、浜松文芸館まで。",https://www.hcf.or.jp/facilities/bungei.html,講座・教室,中区,2023-02-20,
955,浜松市,朗読入門講座,ロウドクニュウモンコウザ,,2023-06-13,,9:30,11:30,令和5年6月13日、7月11日、8月8日、9月12日、10月10日、11月14日(毎月第2火曜日)全6回,"【内容】短詩や随筆を読みながら、声に出すことと表現することの楽しさを味わいます。

【対象】どなたでも

【講師】堤腰　和余(「K朗読研究会」主宰)",4200,,浜松文芸館,(053)453-3933,,,クリエート浜松,浜松市中区早馬町2-1,5階　51会議室,34.710326,137.733836,,,16人　抽選,2023-05-15,,"申込必要

【締切】必着

【方法】郵送(430-0916　中区早馬町2-1　浜松文芸館)

往復はがきに、講座名・郵便番号・住所・氏名(ふりがな)・電話番号、返信用に住所・氏名を書いて、浜松文芸館まで。",https://www.hcf.or.jp/facilities/bungei.html,講座・教室,中区,2023-02-20,
956,浜松市,はじめてのフラダンス教室(全4回),ハジメテノフラダンスキョウシツ,,2023-05-16,,10:00,11:30,5月16日、5月30日、6月6日、6月20日(全4回　火曜日),"【内容】フラダンスで足腰を鍛えて心身ともにリフレッシュする。

【対象】市内在住の60歳以上の人

【講師】小楠　明美

【その他】持物:フェイスタオル、水分補給用の飲料、動きやすい服装",,,ふれあい交流センターいたや,(053)413-5570,,,浜松市ふれあい交流センターいたや,浜松市中区板屋町596,いきいきプラザ中央1階,34.707486,137.736947,,なし(公共交通機関をご利用ください。),12人　抽選　応募者多数の場合は抽選,2023-04-22,16:30,"申込必要

【締切】締切

【方法】窓口／電話((053)413-5570)／FAX((053)413-5877)",http://www.hamamatsu-syakyou.jp/,講座・教室,中区,2023-02-20,
957,浜松市,行政相談委員による行政相談,,,2023-05-02,,9:00,12:00,,,,,東区役所区民生活課,(053)424-0164,,,東区役所,浜松市東区流通元町20-3,2階小会議室,34.741515,137.791771,,,,,,"申込不要

当日、直接会場へ",https://www.soumu.go.jp/main_sosiki/hyouka/soudan_n/index.html,そうだん,東区,2023-02-20,
958,浜松市,子供のための読み聞かせ,,,2023-04-23,,10:00,10:30,,"【内容】本の読み聞かせ

【対象】市内在住の3歳から小学6年生とその保護者

【その他】マスク着用",,,ふれあい交流センター竜西,(053)433-9045,,,浜松市ふれあい交流センター竜西,浜松市東区中郡町684-1,,34.775442,137.775131,,,20人　先着順,,,"申込不要

当日、直接会場へ",https://fureaikouryu-center.jp,こそだて,東区,2023-02-20,
959,浜松市,パネルシアター,,,2023-04-23,,10:30,11:00,,"【内容】パネルシアター

【対象】市内在住の3歳から小学6年生とその保護者

【その他】マスク着用",,,ふれあい交流センター竜西,(053)433-9045,,,浜松市ふれあい交流センター竜西,浜松市東区中郡町684-1,,34.775442,137.775131,,,20人　先着順,,,"申込不要

当日、直接会場へ",https://fureaikouryu-center.jp,こそだて,東区,2023-02-20,
960,浜松市,親子藍染講座,,,2023-05-13,,9:30,11:30,,"【内容】藍染講座

【対象】市内在住の小学1年生から中学3年生とその保護者

【条件】染めたいTシャツ・ハンカチ等親子で1枚ずつ

【その他】マスク着用",2000,"材料費、1組2,000円",ふれあい交流センター竜西,(053)433-9045,,,浜松市ふれあい交流センター竜西,浜松市東区中郡町684-1,,34.775442,137.775131,,,10人　抽選　こども1人保護者1人 5組,2023-05-06,,"申込必要

【方法】窓口",https://fureaikouryu-center.jp,講座・教室,東区,2023-02-20,
961,浜松市,シェイプアップエアロ教室(全8回),シェイプアップエアロ,,2023-05-30,,10:10,11:40,,【対象】一般,4400,,舞阪総合体育館,(053)597-2800,,,浜松市舞阪総合体育館(舞童夢),浜松市西区舞阪町舞阪2623-32,,34.67939,137.61275,,,20人　先着順　人数が定員の半数に達しない場合、教室を中止する場合があります。,,,"申込必要

【方法】窓口／電話",https://www.yuto-maisaka-sports.com/maisaka/event/,スポーツ,西区,2023-02-20,
962,浜松市,産後ママのスッキリエクササイズ教室 無料体験(全1回),サンゴママノスッキリエクササイズムリョウ,,2023-05-03,,10:15,11:30,,【対象】生後1か月以上のお子様とお母さん,0,,舞阪総合体育館,(053)597-2800,,,浜松市舞阪総合体育館(舞童夢),浜松市西区舞阪町舞阪2623-32,,34.67939,137.61275,,,20人　先着順　20組、人数が定員の半数に達しない場合、教室を中止する場合があります。,,,"申込必要

【方法】窓口／電話",https://www.yuto-maisaka-sports.com/maisaka/event/,スポーツ,西区,2023-02-20,
963,浜松市,健康太極拳教室 無料体験(全1回),ケンコウタイキョクケンムリョウ,,2023-05-03,,19:30,21:00,,【対象】一般,0,,舞阪総合体育館,(053)597-2800,,,浜松市舞阪総合体育館(舞童夢),浜松市西区舞阪町舞阪2623-32,,34.67939,137.61275,,,20人　先着順　人数が定員の半数に達しない場合、教室を中止する場合があります。,,,"申込必要

【方法】窓口／電話",https://www.yuto-maisaka-sports.com/maisaka/event/,スポーツ,西区,2023-02-20,
